CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2.9,1099.8331664998332,10.08310532754978,939.1533755978201,215.0,835.4936047158269,117.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
1.7,1089.0,7.6,884.0,89.0,1006.0,101.0,1487.0,975.0,12.6,54.2,0.7881
1.8,1143.0,7.8,890.0,224.0,744.0,71.0,1578.0,848.0,20.8,73.1,1.7695
2.4,1202.0,16.9,1206.0,213.0,671.0,167.0,1807.0,1301.0,40.9,14.6,1.114
0.6,839.0,3.4,678.0,246.8967349054159,1062.0,113.09125081011017,1478.0,622.0,22.9,50.2,1.3808
3.0,1289.0,15.3,1158.0,184.0,755.0,118.0,1791.0,1196.0,16.1,42.8,0.7783
1.8,1077.0,9.6,964.0,163.0,749.0,93.0,1571.0,923.0,22.9,62.0,1.7127
2.1527495439145157,918.0,2.6,625.0,246.8967349054159,1255.0,113.09125081011017,1298.0,744.0,9.3,65.8,0.7722
1.5,936.0,6.4,829.0,90.0,1054.0,88.0,1336.0,607.0,19.9,26.7,0.6137
1.1,1038.0,4.0,709.0,183.0,768.0,123.0,1087.0,1069.0,11.4,58.0,0.7818
0.1,1077.0,3.8,701.0,147.0,761.0,104.0,1122.0,1106.0,9.8,68.0,0.8227
2.7,1234.0,12.0,1049.0,158.0,746.0,121.0,1733.0,1274.0,17.8,55.0,1.1097
2.1527495439145157,1020.0,7.6,882.0,246.8967349054159,765.0,113.09125081011017,1553.0,635.0,31.2,35.0,1.5669
1.6,1217.0,9.9,975.0,174.0,665.0,66.0,1565.0,1109.0,22.3,60.6,1.608
2.7,1281.0,14.0,1116.0,149.0,809.0,121.0,1703.0,1080.0,26.1,27.3,0.9101
2.1527495439145157,1320.0,13.0,1085.0,246.8967349054159,730.0,113.09125081011017,1689.0,1440.0,14.8,49.7,0.8321
1.4,1058.0,7.4,875.0,151.0,756.0,70.0,1421.0,877.0,24.8,47.9,1.4819
2.6,1269.0,12.8,1077.0,163.0,773.0,137.0,1706.0,1250.0,20.7,38.0,0.9149
2.0,1072.0,7.4,874.0,342.0,715.0,153.0,1033.0,1000.0,10.8,37.1,0.4794
1.2,1001.0,6.5,836.0,49.0,771.0,57.0,1662.0,821.0,25.8,60.4,1.9759
4.1,1500.0,28.0,1503.0,465.0,437.0,91.0,2158.0,1927.0,20.4,66.7,1.5781
2.1527495439145157,1083.0,11.1,1019.0,110.0,677.0,104.0,1720.0,1087.0,25.7,46.1,1.5025
0.5,824.0,3.8,698.0,246.8967349054159,1107.0,113.09125081011017,1517.0,733.0,22.0,50.5,1.3199
2.1527495439145157,1088.0,6.6,839.0,246.8967349054159,760.0,113.09125081011017,1236.0,951.0,9.7,73.1,0.8772
2.4,1126.0,12.2,1058.0,168.0,765.0,115.0,1879.0,1061.0,27.1,38.8,1.3705
1.6,974.0,5.3,778.0,286.0,832.0,168.0,905.0,782.0,9.4,32.7,0.3855
2.1,1141.0,11.1,1017.0,112.0,740.0,104.0,1690.0,1188.0,16.8,57.5,1.0912
2.6,1029.0,13.6,1105.0,203.0,737.0,128.0,1666.0,1195.0,26.0,28.5,0.9484
3.2,1250.0,14.5,1133.0,508.0,629.0,168.0,1274.0,1463.0,17.5,30.8,0.6095
2.0,1028.0,12.3,1060.0,213.0,686.0,108.0,1601.0,806.0,33.3,24.4,1.232
1.0,935.0,4.2,724.0,43.0,936.0,49.0,1574.0,598.0,29.5,45.9,1.8662
1.3,916.0,6.4,829.0,82.0,1124.0,75.0,1333.0,621.0,26.1,21.1,0.7023
1.6,1059.0,6.0,810.0,227.0,764.0,126.0,1200.0,1002.0,13.2,62.3,0.9392
2.0,1182.0,12.5,1066.0,121.0,818.0,106.0,1663.0,965.0,30.6,20.2,0.8719
4.9,1460.0,27.6,1493.0,277.0,586.0,222.0,2288.0,1649.0,37.3,23.4,1.4672
1.0,792.0,3.4,674.0,162.0,1122.0,99.0,810.0,670.0,12.6,23.4,0.3408
2.7,1187.0,14.2,1122.0,313.0,589.0,77.0,1641.0,1208.0,19.5,67.6,1.5156
0.1,1053.0,3.3,671.0,132.0,807.0,88.0,1137.0,570.0,10.6,66.1,0.8444
1.6,1053.0,7.9,895.0,58.0,745.0,46.0,1727.0,882.0,27.3,57.8,2.0646
1.3,1010.0,6.1,816.0,80.0,955.0,73.0,1567.0,741.0,34.0,26.4,1.3781
3.8,1310.0,20.2,1301.0,496.0,746.0,149.0,1694.0,1350.0,14.6,56.6,0.9367
1.4,1154.0,8.3,912.0,78.0,872.0,76.0,1605.0,825.0,28.3,27.8,1.0539
1.1,968.0,5.6,794.0,39.0,836.0,48.0,1688.0,654.0,27.2,59.3,2.1059
2.7,1159.0,13.8,1110.0,492.0,671.0,101.0,1650.0,1094.0,17.6,60.8,1.2151
2.1527495439145157,1121.0,9.7,965.0,246.8967349054159,899.0,113.09125081011017,1386.0,932.0,33.8,21.9,1.1331
3.7,891.0,7.6,882.0,342.0,885.0,149.0,950.0,894.0,7.8,33.9,0.3594
2.1,1210.0,10.0,978.0,508.0,666.0,111.0,1332.0,1237.0,8.9,79.3,0.9088
2.1527495439145157,889.0,1.7,559.0,246.8967349054159,1331.0,113.09125081011017,1241.0,714.0,10.2,63.2,0.7865
5.3,1315.0,19.0,1269.0,754.0,551.0,236.0,1282.0,1860.0,6.1,34.0,0.3237
0.9,996.0,2.9,648.0,64.0,1176.0,50.0,1340.0,852.0,11.0,63.7,0.8325
1.6,1063.0,9.2,946.0,205.0,886.0,127.0,1391.0,996.0,26.0,33.4,1.1071
1.1,875.0,6.9,854.0,111.0,1160.0,85.0,1200.0,595.0,25.1,13.1,0.4129
5.9,1595.0,33.4,1628.0,1014.0,495.0,218.0,1822.0,2140.0,14.1,44.9,0.7194
0.3,755.0,1.3,528.0,35.0,1472.0,24.0,1234.0,471.0,19.6,59.1,1.3346
1.1,935.0,3.6,689.0,225.0,894.0,118.0,949.0,871.0,2.5,69.5,0.5172
0.5,901.0,3.0,653.0,41.0,1094.0,65.0,1367.0,822.0,18.4,45.7,0.9599
2.6,1343.0,13.4,1096.0,191.0,839.0,115.0,1587.0,1311.0,11.9,38.4,0.5341
2.1527495439145157,951.0,7.8,892.0,246.8967349054159,1015.0,113.09125081011017,1611.0,786.0,23.0,43.1,1.1993
0.6,856.0,1.1,505.0,80.0,1246.0,72.0,833.0,367.0,5.5,58.3,0.529
2.9,1221.0,17.7,1230.0,188.0,670.0,163.0,1905.0,1157.0,39.1,19.6,1.3542
4.1,1587.0,21.4,1334.0,320.0,702.0,108.0,1999.0,1534.0,11.1,60.2,0.7958
0.5,827.0,1.7,560.0,79.0,1169.0,53.0,1087.0,565.0,13.9,63.8,1.0079
2.9,1084.0,16.7,1200.0,185.0,686.0,159.0,1753.0,1505.0,27.8,26.6,0.9748
1.5,1021.0,5.2,776.0,94.0,1144.0,87.0,1307.0,753.0,9.4,53.4,0.63
2.3,1100.0,13.7,1108.0,148.0,800.0,109.0,1731.0,932.0,25.0,30.1,0.9394
2.1527495439145157,1105.0,7.9,897.0,246.8967349054159,906.0,113.09125081011017,1510.0,1050.0,9.1,67.4,0.7814
3.7,1303.0,19.7,1288.0,202.0,618.0,114.0,2116.0,1236.0,16.8,66.8,1.2691
4.5,1487.0,21.9,1350.0,605.0,418.0,198.0,1698.0,1692.0,20.1,42.4,0.988
0.4,923.0,1.2,516.0,75.0,1049.0,59.0,1002.0,667.0,10.1,64.5,0.7968
2.1527495439145157,992.0,5.4,783.0,246.8967349054159,988.0,113.09125081011017,1527.0,663.0,14.6,68.2,1.1282
2.1,1114.0,8.0,899.0,245.0,710.0,119.0,1279.0,948.0,13.3,63.6,0.9661
4.2,1517.0,26.2,1460.0,296.0,551.0,113.0,2205.0,1677.0,16.4,51.3,0.9474
2.1527495439145157,1070.0,17.3,1218.0,182.0,704.0,166.0,1697.0,1108.0,34.4,16.4,0.8761
6.3,1467.0,34.1,1643.0,615.0,467.0,201.0,2088.0,1749.0,23.2,36.9,1.0346
0.7,1099.8331664998332,10.08310532754978,939.1533755978201,103.0,835.4936047158269,61.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.9,1438.0,15.4,1161.0,221.0,819.0,135.0,1782.0,1595.0,21.1,33.4,0.8265
2.2,1171.0,10.0,977.0,292.0,608.0,142.0,1234.0,905.0,22.2,25.5,0.6752
3.8,1179.0,22.5,1364.0,306.0,661.0,192.0,1845.0,1265.0,39.5,12.6,0.8894
1.0,984.0,5.8,803.0,211.0,813.0,142.0,1012.0,772.0,4.3,56.7,0.476
5.2,1341.0,16.8,1204.0,626.0,534.0,251.0,1294.0,1592.0,5.9,44.3,0.4137
1.2,912.0,6.7,842.0,246.8967349054159,863.0,113.09125081011017,1489.0,1015.0,21.2,45.8,1.1353
3.2,1256.0,16.1,1184.0,613.0,582.0,143.0,1448.0,1276.0,9.3,71.2,0.8325
2.7,1303.0,16.6,1198.0,332.0,578.0,83.0,1791.0,1235.0,21.9,64.8,1.683
1.4,1044.0,9.8,970.0,54.0,715.0,39.0,1751.0,1068.0,31.8,38.9,1.8005
4.3,1268.0,27.1,1482.0,498.0,550.0,135.0,1849.0,1533.0,14.4,55.7,0.9087
2.1527495439145157,885.0,5.2,773.0,246.8967349054159,1051.0,113.09125081011017,1641.0,805.0,18.5,70.7,1.4962
1.8,883.0,6.8,849.0,361.0,910.0,141.0,1053.0,843.0,12.6,36.6,0.5314
1.0,970.0,4.0,708.0,81.0,1121.0,55.0,1435.0,842.0,10.2,73.4,0.9129
2.1527495439145157,811.0,3.0,653.0,246.8967349054159,1120.0,113.09125081011017,1336.0,423.0,31.0,28.9,1.277
1.1,893.0,3.9,703.0,55.0,1192.0,57.0,1283.0,515.0,14.1,44.9,0.7206
2.9,1236.0,20.0,1297.0,93.0,542.0,27.0,1997.0,1321.0,21.6,57.2,1.4607
0.7,931.0,4.2,721.0,47.0,888.0,37.0,1651.0,799.0,25.8,64.6,2.1195
1.2,1001.0,5.7,799.0,59.0,800.0,46.0,1642.0,753.0,27.7,53.0,1.9423
2.1,1226.0,6.9,853.0,321.0,725.0,129.0,1307.0,1029.0,13.6,68.9,1.0661
2.0,1041.0,8.0,898.0,130.0,922.0,97.0,1595.0,891.0,13.4,65.2,0.9996
1.3,1092.0,6.4,831.0,249.0,720.0,100.0,1143.0,1090.0,4.3,76.1,0.6395
2.4,1250.0,10.3,990.0,353.0,579.0,169.0,1262.0,1291.0,22.2,28.1,0.7426
1.4,985.0,8.5,919.0,89.0,918.0,90.0,1540.0,737.0,36.3,17.5,1.0411
1.7,1118.0,8.4,915.0,393.0,731.0,95.0,1289.0,1059.0,9.3,76.9,0.9007
2.2,1292.0,8.3,912.0,193.0,1103.0,131.0,1591.0,957.0,9.7,71.2,0.8569
1.7,1088.0,9.1,945.0,246.8967349054159,636.0,113.09125081011017,1613.0,1165.0,22.0,55.4,1.4436
2.8,1085.0,15.7,1171.0,174.0,767.0,118.0,1863.0,1068.0,32.8,23.3,1.138
2.1527495439145157,1107.0,7.2,864.0,246.8967349054159,911.0,113.09125081011017,1604.0,963.0,13.5,78.1,1.1997
0.5,797.0,3.0,654.0,38.0,1097.0,51.0,1450.0,720.0,20.8,49.4,1.1994
1.5,1045.0,9.0,940.0,90.0,822.0,94.0,1658.0,920.0,27.4,33.4,1.2022
2.1527495439145157,973.0,4.9,761.0,49.0,954.0,55.0,1501.0,815.0,18.0,57.6,1.1788
2.1527495439145157,873.0,1.8,565.0,102.0,1097.0,83.0,793.0,494.0,3.1,44.8,0.3473
2.2,1134.0,11.1,1017.0,268.0,724.0,107.0,1632.0,981.0,18.3,75.4,1.5682
2.1527495439145157,1377.0,19.3,1276.0,246.8967349054159,539.0,113.09125081011017,1790.0,1666.0,26.0,43.8,1.4499
1.9,1066.0,8.7,927.0,138.0,846.0,97.0,1608.0,804.0,17.2,52.8,1.0236
1.0,976.0,5.3,780.0,246.8967349054159,795.0,113.09125081011017,1467.0,898.0,22.5,53.6,1.4422
1.4,1057.0,8.6,925.0,139.0,684.0,48.0,1503.0,972.0,18.0,75.4,1.5441
7.6,1973.0,38.4,1737.0,411.0,617.0,194.0,2414.0,2306.0,23.1,26.5,0.7403
2.0,1218.0,12.0,1051.0,121.0,796.0,108.0,1689.0,881.0,30.3,23.3,0.9869
2.1527495439145157,1087.0,9.0,938.0,246.8967349054159,690.0,113.09125081011017,1613.0,747.0,29.8,39.6,1.6324
3.1,1064.0,12.2,1055.0,412.0,738.0,138.0,1242.0,1063.0,14.1,43.0,0.6883
2.5,1199.0,13.1,1087.0,112.0,658.0,100.0,1954.0,1252.0,27.3,51.0,1.8287
2.7,1244.0,15.4,1162.0,162.0,765.0,123.0,1735.0,1189.0,30.0,20.0,0.8338
0.6,945.0,1.8,569.0,136.0,1140.0,90.0,1135.0,632.0,10.5,81.8,1.0416
2.1527495439145157,1035.0,8.7,929.0,246.8967349054159,887.0,113.09125081011017,1599.0,1009.0,10.2,70.9,0.8841
2.2,1188.0,13.7,1108.0,178.0,693.0,132.0,1818.0,1275.0,34.2,27.2,1.4404
0.4,878.0,5.4,784.0,46.0,1181.0,64.0,1407.0,610.0,21.4,36.9,0.9271
2.5,1099.8331664998332,10.08310532754978,939.1533755978201,341.0,835.4936047158269,112.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.1527495439145157,978.0,4.8,756.0,266.0,834.0,115.0,1015.0,878.0,2.4,86.6,0.6369
0.4,842.0,2.2,597.0,21.0,1237.0,33.0,1444.0,512.0,23.3,51.0,1.4346
0.7,827.0,2.4,610.0,102.0,1092.0,71.0,1120.0,636.0,13.1,67.7,1.0198
3.5,1350.0,20.1,1299.0,602.0,518.0,132.0,1784.0,1560.0,20.1,62.0,1.4409
2.1527495439145157,1078.0,10.2,987.0,246.8967349054159,718.0,113.09125081011017,1152.0,1015.0,9.3,41.7,0.4884
2.3,929.0,8.7,928.0,327.0,842.0,116.0,1001.0,893.0,17.6,19.9,0.3952
2.1527495439145157,1254.0,6.6,840.0,246.8967349054159,787.0,113.09125081011017,1602.0,846.0,26.1,66.8,2.231
2.0,1079.0,10.3,988.0,165.0,633.0,87.0,1694.0,899.0,26.2,47.8,1.5979
3.5,1336.0,21.1,1326.0,188.0,674.0,125.0,1923.0,1255.0,26.3,27.5,0.9306
0.7,956.0,2.3,605.0,52.0,1341.0,71.0,1117.0,691.0,12.9,33.9,0.5037
1.3,942.0,3.6,688.0,161.0,897.0,115.0,947.0,882.0,3.8,66.2,0.5359
1.5,1007.0,5.9,809.0,81.0,876.0,93.0,1611.0,770.0,26.6,47.2,1.616
1.6,1008.0,6.7,843.0,199.0,787.0,136.0,998.0,705.0,13.3,28.9,0.4399
0.9,972.0,3.8,699.0,37.0,982.0,38.0,1505.0,495.0,37.3,28.8,1.8087
2.1527495439145157,1158.0,7.8,892.0,246.8967349054159,870.0,113.09125081011017,1494.0,1242.0,13.4,54.3,0.8291
3.8,1407.0,18.3,1249.0,213.0,720.0,129.0,1932.0,1276.0,17.0,43.1,0.8264
2.1527495439145157,1369.0,20.3,1305.0,246.8967349054159,513.0,113.09125081011017,1851.0,1421.0,18.8,73.7,1.5785
3.0,1268.0,15.0,1148.0,159.0,728.0,120.0,1776.0,1006.0,16.8,44.3,0.8428
2.2,1225.0,15.2,1155.0,178.0,643.0,106.0,1992.0,1338.0,27.3,46.4,1.6542
2.1527495439145157,883.0,1.9,577.0,54.0,1396.0,60.0,1303.0,808.0,12.7,57.9,0.8447
2.1527495439145157,1666.0,31.0,1573.0,246.8967349054159,427.0,113.09125081011017,2195.0,1968.0,23.3,54.4,1.5386
3.0,1099.8331664998332,10.08310532754978,939.1533755978201,379.0,835.4936047158269,143.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
4.4,1488.0,19.6,1286.0,910.0,452.0,170.0,1648.0,1766.0,9.9,73.3,0.8936
1.8,1099.8331664998332,10.08310532754978,939.1533755978201,115.0,835.4936047158269,112.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
7.5,1818.0,35.5,1675.0,847.0,330.0,232.0,2143.0,2129.0,18.8,49.1,1.0538
2.1527495439145157,993.0,5.3,777.0,246.8967349054159,1022.0,113.09125081011017,1482.0,790.0,16.9,51.1,0.9743
3.0,1267.0,18.7,1260.0,383.0,572.0,82.0,1776.0,1259.0,16.2,75.9,1.3872
2.7,1251.0,14.0,1116.0,143.0,760.0,116.0,1716.0,923.0,17.5,40.6,0.8068
1.9,1010.0,8.6,925.0,294.0,829.0,115.0,1351.0,996.0,18.0,42.7,0.8745
3.5,1099.8331664998332,10.08310532754978,939.1533755978201,809.0,835.4936047158269,176.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
0.4,1078.0,3.9,704.0,231.0,765.0,145.0,1077.0,898.0,10.2,55.8,0.6927
1.0,988.0,3.3,673.0,165.0,838.0,94.0,1034.0,969.0,4.0,80.9,0.667
3.1,1380.0,15.7,1170.0,473.0,477.0,166.0,1566.0,1656.0,20.2,42.1,0.984
2.1,1004.0,10.7,1004.0,257.0,832.0,88.0,1490.0,911.0,23.4,40.4,1.15
2.1,1066.0,11.7,1041.0,165.0,783.0,137.0,1641.0,1036.0,37.4,17.3,1.0914
2.2,1099.8331664998332,10.08310532754978,939.1533755978201,190.0,835.4936047158269,136.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
1.5,997.0,6.3,825.0,226.0,790.0,139.0,948.0,852.0,9.6,31.3,0.3763
2.1527495439145157,820.0,2.3,604.0,116.0,1127.0,80.0,874.0,847.0,2.6,60.8,0.4544
1.3,1024.0,4.7,747.0,105.0,1136.0,75.0,1382.0,897.0,9.7,58.6,0.7035
1.3,968.0,7.0,858.0,147.0,796.0,60.0,1388.0,894.0,16.0,75.9,1.3721
1.1,888.0,2.1,590.0,51.0,1009.0,41.0,1152.0,625.0,14.7,64.4,1.0704
1.6,961.0,9.2,949.0,230.0,853.0,99.0,1306.0,812.0,23.8,27.0,0.7845
1.0,887.0,3.0,649.0,166.0,1009.0,104.0,854.0,588.0,6.6,40.2,0.3944
1.7,1099.8331664998332,10.08310532754978,939.1533755978201,242.0,835.4936047158269,96.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.9,1135.0,6.9,854.0,222.0,722.0,130.0,1065.0,1218.0,5.3,57.8,0.5177
1.7,1064.0,5.4,785.0,210.0,769.0,116.0,1184.0,946.0,12.3,64.6,0.9229
2.6,1225.0,14.5,1134.0,350.0,614.0,122.0,1352.0,1421.0,11.5,57.3,0.7786
0.8,877.0,2.7,632.0,138.0,993.0,95.0,834.0,421.0,17.0,26.1,0.5036
2.1527495439145157,1021.0,10.9,1010.0,246.8967349054159,1116.0,113.09125081011017,1480.0,1027.0,21.7,29.2,0.7458
0.4,866.0,2.9,644.0,49.0,1162.0,41.0,1218.0,629.0,24.5,38.5,1.1688
0.9,948.0,2.7,634.0,43.0,1320.0,61.0,1326.0,715.0,11.3,60.0,0.8025
1.7,881.0,6.4,831.0,330.0,911.0,116.0,1074.0,793.0,13.4,37.1,0.5683
1.7,1136.0,9.7,967.0,65.0,703.0,67.0,1801.0,927.0,32.3,43.6,2.07
2.9,1062.0,16.1,1183.0,219.0,794.0,140.0,1731.0,1229.0,27.2,22.5,0.7962
1.1,964.0,5.4,784.0,282.0,824.0,92.0,1080.0,959.0,6.0,77.3,0.7262
1.9,1277.0,7.7,886.0,140.0,902.0,109.0,1579.0,1004.0,12.2,70.0,0.9924
3.8,1414.0,18.7,1261.0,717.0,532.0,114.0,1644.0,1479.0,9.8,80.5,0.9724
4.6,1707.0,23.0,1378.0,851.0,416.0,248.0,1637.0,2225.0,11.0,53.6,0.7033
4.8,1478.0,20.5,1310.0,633.0,492.0,194.0,1775.0,1542.0,14.7,63.1,1.0513
3.4,1417.0,20.2,1303.0,244.0,635.0,139.0,1964.0,1752.0,20.7,40.0,0.9639
0.7,825.0,3.1,661.0,246.8967349054159,987.0,113.09125081011017,1334.0,753.0,17.5,74.5,1.4781
0.5,927.0,1.9,579.0,246.8967349054159,1267.0,113.09125081011017,1370.0,562.0,14.5,61.4,1.0041
1.4,1003.0,8.2,907.0,76.0,862.0,91.0,1427.0,680.0,39.3,13.9,0.9715
1.0,963.0,3.7,691.0,128.0,857.0,89.0,1075.0,512.0,22.5,32.9,0.8846
0.7,941.0,2.5,621.0,51.0,1298.0,70.0,1330.0,714.0,13.0,56.8,0.8444
2.1527495439145157,1017.0,4.0,711.0,46.0,1009.0,56.0,1554.0,906.0,15.4,78.5,1.3635
3.3,1391.0,17.1,1214.0,490.0,518.0,112.0,1691.0,1435.0,20.4,57.0,1.3507
1.4,996.0,6.6,841.0,358.0,797.0,122.0,1127.0,1005.0,6.1,76.7,0.7271
4.7,1416.0,20.2,1302.0,1120.0,526.0,278.0,1471.0,1826.0,13.4,52.8,0.8086
2.9,1260.0,17.5,1224.0,412.0,571.0,113.0,1731.0,1301.0,21.4,55.6,1.4015
3.6,1099.8331664998332,10.08310532754978,939.1533755978201,622.0,835.4936047158269,164.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
4.7,1557.0,27.8,1499.0,555.0,381.0,151.0,1945.0,1817.0,14.1,58.9,0.9447
1.3,1076.0,5.1,770.0,195.0,721.0,134.0,1093.0,1107.0,11.9,53.4,0.7414
2.1527495439145157,1085.0,9.2,948.0,246.8967349054159,680.0,113.09125081011017,1635.0,880.0,26.2,46.8,1.5669
1.4,1101.0,5.9,809.0,224.0,690.0,150.0,1123.0,1201.0,12.4,52.2,0.7513
0.8,949.0,3.1,657.0,158.0,895.0,115.0,948.0,991.0,5.0,63.5,0.5575
2.4,1263.0,10.8,1008.0,391.0,597.0,158.0,1308.0,1121.0,20.2,32.2,0.7526
1.5,1108.0,5.4,783.0,272.0,758.0,151.0,1115.0,964.0,6.0,70.1,0.6577
2.4,1111.0,16.5,1194.0,160.0,794.0,130.0,1875.0,1015.0,37.5,18.1,1.1529
0.9,938.0,6.1,816.0,38.0,917.0,65.0,1418.0,506.0,40.0,20.0,1.4517
3.2,1024.0,14.3,1127.0,189.0,704.0,84.0,1346.0,943.0,14.8,37.5,0.6259
1.9,1180.0,7.5,877.0,242.0,680.0,128.0,1297.0,1131.0,14.0,60.4,0.9622
4.3,1357.0,21.2,1330.0,605.0,511.0,182.0,1414.0,1798.0,10.4,42.3,0.5337
2.1527495439145157,912.0,3.3,671.0,246.8967349054159,964.0,113.09125081011017,1508.0,508.0,35.1,34.6,1.9255
2.1527495439145157,997.0,5.1,769.0,246.8967349054159,1002.0,113.09125081011017,1524.0,868.0,12.6,79.9,1.1596
6.4,1689.0,26.8,1474.0,323.0,560.0,149.0,2298.0,1492.0,13.9,78.0,1.2303
1.4,991.0,4.6,744.0,187.0,863.0,95.0,1069.0,949.0,7.0,73.6,0.7417
3.0,1051.0,17.3,1220.0,201.0,739.0,161.0,1729.0,1077.0,31.4,18.5,0.8376
4.1,1183.0,21.6,1341.0,266.0,628.0,187.0,1881.0,1395.0,32.4,21.5,1.0303
1.6,1048.0,6.3,826.0,89.0,853.0,90.0,1637.0,747.0,28.8,41.3,1.6164
4.5,1512.0,23.3,1386.0,505.0,425.0,198.0,1831.0,1602.0,20.9,39.3,0.9615
2.0,1039.0,12.6,1069.0,138.0,773.0,135.0,1646.0,880.0,37.1,17.7,1.094
2.0,1097.0,12.7,1074.0,156.0,776.0,138.0,1671.0,960.0,40.4,14.9,1.1033
3.6,1514.0,17.7,1230.0,226.0,732.0,116.0,1996.0,1252.0,15.8,53.7,0.9571
1.9,1162.0,12.4,1064.0,124.0,832.0,97.0,1675.0,913.0,25.7,28.4,0.9248
1.9,1124.0,10.4,992.0,87.0,660.0,93.0,1791.0,1013.0,27.1,54.7,1.9284
1.1,930.0,4.7,749.0,59.0,823.0,62.0,1464.0,777.0,23.7,53.2,1.5418
2.5,1155.0,16.0,1181.0,167.0,580.0,82.0,1850.0,1302.0,24.3,47.8,1.4321
3.3,1383.0,20.6,1314.0,524.0,785.0,188.0,1538.0,1793.0,16.7,47.3,0.8883
0.9,899.0,3.0,654.0,246.8967349054159,1037.0,113.09125081011017,1254.0,481.0,31.9,26.8,1.2477
1.7,972.0,8.5,919.0,103.0,934.0,101.0,1668.0,904.0,22.4,46.9,1.2544
2.1527495439145157,1066.0,7.5,880.0,313.0,784.0,181.0,946.0,1240.0,7.0,39.9,0.4006
2.0,980.0,5.5,790.0,318.0,839.0,185.0,934.0,897.0,5.9,40.2,0.376
2.1527495439145157,1649.0,33.6,1633.0,246.8967349054159,584.0,113.09125081011017,2328.0,1745.0,23.8,33.7,0.9786
6.6,1934.0,35.8,1682.0,421.0,541.0,151.0,2468.0,2051.0,14.3,50.6,0.8186
1.8,974.0,7.8,891.0,281.0,857.0,112.0,1005.0,912.0,17.8,21.0,0.4234
1.4,905.0,5.7,796.0,288.0,900.0,146.0,767.0,699.0,9.6,18.8,0.2246
1.5,952.0,4.9,758.0,216.0,876.0,111.0,1203.0,794.0,15.6,60.1,1.0557
2.3,1099.8331664998332,10.08310532754978,939.1533755978201,352.0,835.4936047158269,96.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.4,1168.0,14.7,1138.0,16.0,585.0,5.0,1946.0,1336.0,27.7,52.5,1.9138
2.1527495439145157,1253.0,16.9,1206.0,291.0,540.0,52.0,1779.0,1579.0,18.4,77.9,1.6389
2.1527495439145157,977.0,6.8,850.0,46.0,1035.0,37.0,1645.0,701.0,31.8,31.0,1.4286
2.0,1256.0,10.2,986.0,407.0,612.0,157.0,1240.0,1413.0,15.7,34.5,0.6111
4.2,1326.0,28.0,1504.0,600.0,510.0,122.0,1968.0,1609.0,15.1,59.0,1.0086
1.0,940.0,3.6,691.0,246.8967349054159,877.0,113.09125081011017,1036.0,827.0,6.7,75.0,0.739
0.7,848.0,1.7,560.0,62.0,1206.0,44.0,1045.0,644.0,8.9,77.1,0.8804
0.8,890.0,3.3,672.0,246.8967349054159,1183.0,113.09125081011017,1338.0,781.0,7.6,80.6,0.8437
2.1527495439145157,1099.8331664998332,10.08310532754978,939.1533755978201,246.8967349054159,835.4936047158269,113.09125081011017,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
0.5,887.0,2.9,647.0,50.0,1046.0,61.0,1500.0,740.0,25.1,48.0,1.5115
1.1,919.0,5.7,796.0,62.0,870.0,80.0,1538.0,560.0,28.1,41.1,1.535
2.7,1235.0,9.6,963.0,166.0,803.0,103.0,1680.0,1095.0,13.1,80.1,1.2016
2.1527495439145157,1067.0,7.0,855.0,90.0,748.0,102.0,1700.0,811.0,23.9,69.1,2.0202
0.3,920.0,4.3,730.0,43.0,944.0,55.0,1393.0,842.0,26.8,32.3,1.1235
2.1527495439145157,1211.0,14.6,1135.0,246.8967349054159,615.0,113.09125081011017,1682.0,1234.0,18.8,60.8,1.3036
2.0,1183.0,8.4,914.0,263.0,604.0,119.0,1387.0,1078.0,18.7,54.5,1.1644
1.2,889.0,4.4,734.0,216.0,942.0,134.0,801.0,566.0,12.8,19.8,0.2933
4.2,1611.0,19.2,1274.0,279.0,754.0,161.0,1915.0,1697.0,15.7,44.1,0.7786
1.4,1066.0,5.8,802.0,172.0,689.0,117.0,1282.0,1090.0,16.0,61.9,1.115
0.7,904.0,2.1,593.0,125.0,1012.0,93.0,894.0,472.0,13.5,37.8,0.5815
